"","nFrame","time","gaze_pos.ordinal","gaze_pos.onset","gaze_pos.offset","AOI","trials.ordinal","trials.onset","trials.offset","trials.number","trial_duration"
"1",1,49830,1,49830,49862,"not looking",1,49830,54318,629,4488
"2",2,49863,2,49863,49895,"not looking",1,49830,54318,629,4488
"3",3,49896,3,49896,49928,"not looking",1,49830,54318,629,4488
"4",4,49929,4,49929,49961,"not looking",1,49830,54318,629,4488
"5",5,49962,5,49962,49994,"not looking",1,49830,54318,629,4488
"6",6,49995,6,49995,50027,"not looking",1,49830,54318,629,4488
"7",7,50028,7,50028,50060,"not looking",1,49830,54318,629,4488
"8",8,50061,8,50061,50093,"not looking",1,49830,54318,629,4488
"9",9,50094,9,50094,50126,"not looking",1,49830,54318,629,4488
"10",10,50127,10,50127,50159,"not looking",1,49830,54318,629,4488
"11",11,50160,11,50160,50192,"not looking",1,49830,54318,629,4488
"12",12,50193,12,50193,50225,"not looking",1,49830,54318,629,4488
"13",13,50226,13,50226,50258,"not looking",1,49830,54318,629,4488
"14",14,50259,14,50259,50291,"not looking",1,49830,54318,629,4488
"15",15,50292,15,50292,50324,"left",1,49830,54318,629,4488
"16",16,50325,16,50325,50357,"not looking",1,49830,54318,629,4488
"17",17,50358,17,50358,50390,"left",1,49830,54318,629,4488
"18",18,50391,18,50391,50423,"left",1,49830,54318,629,4488
"19",19,50424,19,50424,50456,"left",1,49830,54318,629,4488
"20",20,50457,20,50457,50489,"left",1,49830,54318,629,4488
"21",21,50490,21,50490,50522,"left",1,49830,54318,629,4488
"22",22,50523,22,50523,50555,"left",1,49830,54318,629,4488
"23",23,50556,23,50556,50588,"left",1,49830,54318,629,4488
"24",24,50589,24,50589,50621,"left",1,49830,54318,629,4488
"25",25,50622,25,50622,50654,"left",1,49830,54318,629,4488
"26",26,50655,26,50655,50687,"left",1,49830,54318,629,4488
"27",27,50688,27,50688,50720,"left",1,49830,54318,629,4488
"28",28,50721,28,50721,50753,"left",1,49830,54318,629,4488
"29",29,50754,29,50754,50786,"left",1,49830,54318,629,4488
"30",30,50787,30,50787,50819,"left",1,49830,54318,629,4488
"31",31,50820,31,50820,50852,"left",1,49830,54318,629,4488
"32",32,50853,32,50853,50885,"left",1,49830,54318,629,4488
"33",33,50886,33,50886,50918,"left",1,49830,54318,629,4488
"34",34,50919,34,50919,50951,"left",1,49830,54318,629,4488
"35",35,50952,35,50952,50984,"left",1,49830,54318,629,4488
"36",36,50985,36,50985,51017,"left",1,49830,54318,629,4488
"37",37,51018,37,51018,51050,"left",1,49830,54318,629,4488
"38",38,51051,38,51051,51083,"left",1,49830,54318,629,4488
"39",39,51084,39,51084,51116,"left",1,49830,54318,629,4488
"40",40,51117,40,51117,51149,"left",1,49830,54318,629,4488
"41",41,51150,41,51150,51182,"left",1,49830,54318,629,4488
"42",42,51183,42,51183,51215,"not looking",1,49830,54318,629,4488
"43",43,51216,43,51216,51248,"not looking",1,49830,54318,629,4488
"44",44,51249,44,51249,51281,"not looking",1,49830,54318,629,4488
"45",45,51282,45,51282,51314,"not looking",1,49830,54318,629,4488
"46",46,51315,46,51315,51347,"not looking",1,49830,54318,629,4488
"47",47,51348,47,51348,51380,"not looking",1,49830,54318,629,4488
"48",48,51381,48,51381,51413,"",1,49830,54318,629,4488
"49",49,51414,49,51414,51446,"not looking",1,49830,54318,629,4488
"50",50,51447,50,51447,51479,"not looking",1,49830,54318,629,4488
"51",51,51480,51,51480,51512,"not looking",1,49830,54318,629,4488
"52",52,51513,52,51513,51545,"",1,49830,54318,629,4488
"53",53,51546,53,51546,51578,"",1,49830,54318,629,4488
"54",54,51579,54,51579,51611,"not looking",1,49830,54318,629,4488
"55",55,51612,55,51612,51644,"",1,49830,54318,629,4488
"56",56,51645,56,51645,51677,"",1,49830,54318,629,4488
"57",57,51678,57,51678,51710,"",1,49830,54318,629,4488
"58",58,51711,58,51711,51743,"",1,49830,54318,629,4488
"59",59,51744,59,51744,51776,"not looking",1,49830,54318,629,4488
"60",60,51777,60,51777,51809,"left",1,49830,54318,629,4488
"61",61,51810,61,51810,51842,"left",1,49830,54318,629,4488
"62",62,51843,62,51843,51875,"left",1,49830,54318,629,4488
"63",63,51876,63,51876,51908,"left",1,49830,54318,629,4488
"64",64,51909,64,51909,51941,"left",1,49830,54318,629,4488
"65",65,51942,65,51942,51974,"left",1,49830,54318,629,4488
"66",66,51975,66,51975,52007,"left",1,49830,54318,629,4488
"67",67,52008,67,52008,52040,"left",1,49830,54318,629,4488
"68",68,52041,68,52041,52073,"left",1,49830,54318,629,4488
"69",69,52074,69,52074,52106,"left",1,49830,54318,629,4488
"70",70,52107,70,52107,52139,"left",1,49830,54318,629,4488
"71",71,52140,71,52140,52172,"left",1,49830,54318,629,4488
"72",72,52173,72,52173,52205,"",1,49830,54318,629,4488
"73",73,52206,73,52206,52238,"left",1,49830,54318,629,4488
"74",74,52239,74,52239,52271,"left",1,49830,54318,629,4488
"75",75,52272,75,52272,52304,"left",1,49830,54318,629,4488
"76",76,52305,76,52305,52337,"left",1,49830,54318,629,4488
"77",77,52338,77,52338,52370,"not looking",1,49830,54318,629,4488
"78",78,52371,78,52371,52403,"not looking",1,49830,54318,629,4488
"79",79,52404,79,52404,52436,"left",1,49830,54318,629,4488
"80",80,52437,80,52437,52469,"left",1,49830,54318,629,4488
"81",81,52470,81,52470,52502,"left",1,49830,54318,629,4488
"82",82,52503,82,52503,52535,"left",1,49830,54318,629,4488
"83",83,52536,83,52536,52568,"left",1,49830,54318,629,4488
"84",84,52569,84,52569,52601,"left",1,49830,54318,629,4488
"85",85,52602,86,52602,52634,"not looking",1,49830,54318,629,4488
"86",86,52635,87,52635,52667,"not looking",1,49830,54318,629,4488
"87",87,52668,88,52668,52700,"not looking",1,49830,54318,629,4488
"88",88,52701,89,52701,52733,"not looking",1,49830,54318,629,4488
"89",89,52734,90,52734,52766,"not looking",1,49830,54318,629,4488
"90",90,52767,91,52767,52799,"not looking",1,49830,54318,629,4488
"91",91,52800,92,52800,52832,"not looking",1,49830,54318,629,4488
"92",92,52833,93,52833,52865,"not looking",1,49830,54318,629,4488
"93",93,52866,94,52866,52898,"not looking",1,49830,54318,629,4488
"94",94,52899,95,52899,52931,"not looking",1,49830,54318,629,4488
"95",95,52932,96,52932,52964,"not looking",1,49830,54318,629,4488
"96",96,52965,97,52965,52997,"not looking",1,49830,54318,629,4488
"97",97,52998,98,52998,53030,"not looking",1,49830,54318,629,4488
"98",98,53031,99,53031,53063,"not looking",1,49830,54318,629,4488
"99",99,53064,100,53064,53096,"not looking",1,49830,54318,629,4488
"100",100,53097,101,53097,53129,"not looking",1,49830,54318,629,4488
"101",101,53130,102,53130,53162,"not looking",1,49830,54318,629,4488
"102",102,53163,103,53163,53195,"not looking",1,49830,54318,629,4488
"103",103,53196,104,53196,53228,"left",1,49830,54318,629,4488
"104",104,53229,105,53229,53261,"not looking",1,49830,54318,629,4488
"105",105,53262,106,53262,53294,"not looking",1,49830,54318,629,4488
"106",106,53295,107,53295,53327,"not looking",1,49830,54318,629,4488
"107",107,53328,108,53328,53360,"not looking",1,49830,54318,629,4488
"108",108,53361,109,53361,53393,"not looking",1,49830,54318,629,4488
"109",109,53394,110,53394,53426,"not looking",1,49830,54318,629,4488
"110",110,53427,111,53427,53459,"not looking",1,49830,54318,629,4488
"111",111,53460,112,53460,53492,"middle",1,49830,54318,629,4488
"112",112,53493,113,53493,53525,"middle",1,49830,54318,629,4488
"113",113,53526,114,53526,53558,"left",1,49830,54318,629,4488
"114",114,53559,115,53559,53591,"left",1,49830,54318,629,4488
"115",115,53592,116,53592,53624,"left",1,49830,54318,629,4488
"116",116,53625,117,53625,53657,"not looking",1,49830,54318,629,4488
"117",117,53658,118,53658,53690,"not looking",1,49830,54318,629,4488
"118",118,53691,119,53691,53723,"not looking",1,49830,54318,629,4488
"119",119,53724,120,53724,53756,"not looking",1,49830,54318,629,4488
"120",120,53757,121,53757,53789,"not looking",1,49830,54318,629,4488
"121",121,53790,122,53790,53822,"not looking",1,49830,54318,629,4488
"122",122,53823,123,53823,53855,"not looking",1,49830,54318,629,4488
"123",123,53856,124,53856,53888,"left",1,49830,54318,629,4488
"124",124,53889,125,53889,53921,"left",1,49830,54318,629,4488
"125",125,53922,126,53922,53954,"left",1,49830,54318,629,4488
"126",126,53955,127,53955,53987,"left",1,49830,54318,629,4488
"127",127,53988,128,53988,54020,"left",1,49830,54318,629,4488
"128",128,54021,129,54021,54053,"left",1,49830,54318,629,4488
"129",129,54054,130,54054,54086,"left",1,49830,54318,629,4488
"130",130,54087,131,54087,54119,"left",1,49830,54318,629,4488
"131",131,54120,132,54120,54152,"left",1,49830,54318,629,4488
"132",132,54153,133,54153,54185,"left",1,49830,54318,629,4488
"133",133,54186,134,54186,54218,"left",1,49830,54318,629,4488
"134",134,54219,135,54219,54251,"left",1,49830,54318,629,4488
"135",135,54252,136,54252,54284,"left",1,49830,54318,629,4488
"136",136,54285,137,54285,54317,"left",1,49830,54318,629,4488
"137",137,54318,138,54318,54350,"left",1,49830,54318,629,4488
"138",462,65043,139,65043,65075,"not looking",2,65043,69531,438,4488
"139",463,65076,140,65076,65108,"not looking",2,65043,69531,438,4488
"140",464,65109,141,65109,65141,"not looking",2,65043,69531,438,4488
"141",465,65142,142,65142,65174,"not looking",2,65043,69531,438,4488
"142",466,65175,143,65175,65207,"not looking",2,65043,69531,438,4488
"143",467,65208,144,65208,65240,"not looking",2,65043,69531,438,4488
"144",468,65241,145,65241,65273,"left",2,65043,69531,438,4488
"145",469,65274,146,65274,65306,"left",2,65043,69531,438,4488
"146",470,65307,147,65307,65339,"left",2,65043,69531,438,4488
"147",471,65340,148,65340,65372,"left",2,65043,69531,438,4488
"148",472,65373,149,65373,65405,"left",2,65043,69531,438,4488
"149",473,65406,150,65406,65438,"left",2,65043,69531,438,4488
"150",474,65439,151,65439,65471,"left",2,65043,69531,438,4488
"151",475,65472,152,65472,65504,"left",2,65043,69531,438,4488
"152",476,65505,153,65505,65537,"left",2,65043,69531,438,4488
"153",477,65538,154,65538,65570,"left",2,65043,69531,438,4488
"154",478,65571,155,65571,65603,"left",2,65043,69531,438,4488
"155",479,65604,156,65604,65636,"left",2,65043,69531,438,4488
"156",480,65637,157,65637,65669,"left",2,65043,69531,438,4488
"157",481,65670,158,65670,65702,"left",2,65043,69531,438,4488
"158",482,65703,159,65703,65735,"left",2,65043,69531,438,4488
"159",483,65736,160,65736,65768,"left",2,65043,69531,438,4488
"160",484,65769,161,65769,65801,"left",2,65043,69531,438,4488
"161",485,65802,162,65802,65834,"left",2,65043,69531,438,4488
"162",486,65835,163,65835,65867,"left",2,65043,69531,438,4488
"163",487,65868,164,65868,65900,"left",2,65043,69531,438,4488
"164",488,65901,165,65901,65933,"left",2,65043,69531,438,4488
"165",489,65934,166,65934,65966,"left",2,65043,69531,438,4488
"166",490,65967,167,65967,65999,"left",2,65043,69531,438,4488
"167",491,66000,168,66000,66032,"left",2,65043,69531,438,4488
"168",492,66033,169,66033,66065,"left",2,65043,69531,438,4488
"169",493,66066,170,66066,66098,"not looking",2,65043,69531,438,4488
"170",494,66099,171,66099,66131,"not looking",2,65043,69531,438,4488
"171",495,66132,172,66132,66164,"not looking",2,65043,69531,438,4488
"172",496,66165,173,66165,66197,"not looking",2,65043,69531,438,4488
"173",497,66198,174,66198,66230,"not looking",2,65043,69531,438,4488
"174",498,66231,175,66231,66263,"not looking",2,65043,69531,438,4488
"175",499,66264,176,66264,66296,"not looking",2,65043,69531,438,4488
"176",500,66297,177,66297,66329,"not looking",2,65043,69531,438,4488
"177",501,66330,178,66330,66362,"not looking",2,65043,69531,438,4488
"178",502,66363,179,66363,66395,"not looking",2,65043,69531,438,4488
"179",503,66396,180,66396,66428,"not looking",2,65043,69531,438,4488
"180",504,66429,181,66429,66461,"not looking",2,65043,69531,438,4488
"181",505,66462,182,66462,66494,"",2,65043,69531,438,4488
"182",506,66495,183,66495,66527,"not looking",2,65043,69531,438,4488
"183",507,66528,184,66528,66560,"not looking",2,65043,69531,438,4488
"184",508,66561,185,66561,66593,"not looking",2,65043,69531,438,4488
"185",509,66594,186,66594,66626,"not looking",2,65043,69531,438,4488
"186",510,66627,187,66627,66659,"not looking",2,65043,69531,438,4488
"187",511,66660,188,66660,66692,"not looking",2,65043,69531,438,4488
"188",512,66693,189,66693,66725,"not looking",2,65043,69531,438,4488
"189",513,66726,190,66726,66758,"not looking",2,65043,69531,438,4488
"190",514,66759,191,66759,66791,"not looking",2,65043,69531,438,4488
"191",515,66792,192,66792,66824,"not looking",2,65043,69531,438,4488
"192",516,66825,193,66825,66857,"not looking",2,65043,69531,438,4488
"193",517,66858,194,66858,66890,"not looking",2,65043,69531,438,4488
"194",518,66891,195,66891,66923,"not looking",2,65043,69531,438,4488
"195",519,66924,196,66924,66956,"not looking",2,65043,69531,438,4488
"196",520,66957,197,66957,66989,"not looking",2,65043,69531,438,4488
"197",521,66990,198,66990,67022,"not looking",2,65043,69531,438,4488
"198",522,67023,199,67023,67055,"not looking",2,65043,69531,438,4488
"199",523,67056,200,67056,67088,"not looking",2,65043,69531,438,4488
"200",524,67089,201,67089,67121,"not looking",2,65043,69531,438,4488
"201",525,67122,203,67122,67154,"left",2,65043,69531,438,4488
"202",526,67155,204,67155,67187,"left",2,65043,69531,438,4488
"203",527,67188,205,67188,67220,"left",2,65043,69531,438,4488
"204",528,67221,206,67221,67253,"left",2,65043,69531,438,4488
"205",529,67254,207,67254,67286,"left",2,65043,69531,438,4488
"206",530,67287,208,67287,67319,"left",2,65043,69531,438,4488
"207",531,67320,209,67320,67352,"left",2,65043,69531,438,4488
"208",532,67353,210,67353,67385,"left",2,65043,69531,438,4488
"209",533,67386,211,67386,67418,"left",2,65043,69531,438,4488
"210",534,67419,212,67419,67451,"left",2,65043,69531,438,4488
"211",535,67452,213,67452,67484,"left",2,65043,69531,438,4488
"212",536,67485,214,67485,67517,"left",2,65043,69531,438,4488
"213",537,67518,215,67518,67550,"left",2,65043,69531,438,4488
"214",538,67551,216,67551,67583,"left",2,65043,69531,438,4488
"215",539,67584,217,67584,67616,"left",2,65043,69531,438,4488
"216",540,67617,218,67617,67649,"left",2,65043,69531,438,4488
"217",541,67650,219,67650,67682,"left",2,65043,69531,438,4488
"218",542,67683,220,67683,67715,"left",2,65043,69531,438,4488
"219",543,67716,221,67716,67748,"left",2,65043,69531,438,4488
"220",544,67749,222,67749,67781,"left",2,65043,69531,438,4488
"221",545,67782,223,67782,67814,"left",2,65043,69531,438,4488
"222",546,67815,224,67815,67847,"left",2,65043,69531,438,4488
"223",547,67848,225,67848,67880,"left",2,65043,69531,438,4488
"224",548,67881,226,67881,67913,"not looking",2,65043,69531,438,4488
"225",549,67914,227,67914,67946,"not looking",2,65043,69531,438,4488
"226",550,67947,228,67947,67979,"not looking",2,65043,69531,438,4488
"227",551,67980,229,67980,68012,"not looking",2,65043,69531,438,4488
"228",552,68013,230,68013,68045,"not looking",2,65043,69531,438,4488
"229",553,68046,231,68046,68078,"not looking",2,65043,69531,438,4488
"230",554,68079,232,68079,68111,"not looking",2,65043,69531,438,4488
"231",555,68112,233,68112,68144,"not looking",2,65043,69531,438,4488
"232",556,68145,234,68145,68177,"not looking",2,65043,69531,438,4488
"233",557,68178,235,68178,68210,"not looking",2,65043,69531,438,4488
"234",558,68211,236,68211,68243,"not looking",2,65043,69531,438,4488
"235",559,68244,237,68244,68276,"not looking",2,65043,69531,438,4488
"236",560,68277,238,68277,68309,"not looking",2,65043,69531,438,4488
"237",561,68310,239,68310,68342,"not looking",2,65043,69531,438,4488
"238",562,68343,240,68343,68375,"not looking",2,65043,69531,438,4488
"239",563,68376,241,68376,68408,"not looking",2,65043,69531,438,4488
"240",564,68409,242,68409,68441,"not looking",2,65043,69531,438,4488
"241",565,68442,243,68442,68474,"left",2,65043,69531,438,4488
"242",566,68475,244,68475,68507,"not looking",2,65043,69531,438,4488
"243",567,68508,245,68508,68540,"not looking",2,65043,69531,438,4488
"244",568,68541,246,68541,68573,"not looking",2,65043,69531,438,4488
"245",569,68574,247,68574,68606,"middle",2,65043,69531,438,4488
"246",570,68607,248,68607,68639,"middle",2,65043,69531,438,4488
"247",571,68640,249,68640,68672,"middle",2,65043,69531,438,4488
"248",572,68673,250,68673,68705,"left",2,65043,69531,438,4488
"249",573,68706,251,68706,68738,"left",2,65043,69531,438,4488
"250",574,68739,252,68739,68771,"left",2,65043,69531,438,4488
"251",575,68772,253,68772,68804,"left",2,65043,69531,438,4488
"252",576,68805,254,68805,68837,"left",2,65043,69531,438,4488
"253",577,68838,255,68838,68870,"left",2,65043,69531,438,4488
"254",578,68871,256,68871,68903,"middle",2,65043,69531,438,4488
"255",579,68904,257,68904,68936,"middle",2,65043,69531,438,4488
"256",580,68937,258,68937,68969,"left",2,65043,69531,438,4488
"257",581,68970,259,68970,69002,"left",2,65043,69531,438,4488
"258",582,69003,260,69003,69035,"middle",2,65043,69531,438,4488
"259",583,69036,261,69036,69068,"middle",2,65043,69531,438,4488
"260",584,69069,262,69069,69101,"left",2,65043,69531,438,4488
"261",585,69102,263,69102,69134,"middle",2,65043,69531,438,4488
"262",586,69135,264,69135,69167,"middle",2,65043,69531,438,4488
"263",587,69168,265,69168,69200,"middle",2,65043,69531,438,4488
"264",588,69201,266,69201,69233,"middle",2,65043,69531,438,4488
"265",589,69234,267,69234,69266,"middle",2,65043,69531,438,4488
"266",590,69267,268,69267,69299,"inbetween",2,65043,69531,438,4488
"267",591,69300,269,69300,69332,"left",2,65043,69531,438,4488
"268",592,69333,270,69333,69365,"left",2,65043,69531,438,4488
"269",593,69366,271,69366,69398,"middle",2,65043,69531,438,4488
"270",594,69399,272,69399,69431,"not looking",2,65043,69531,438,4488
"271",595,69432,273,69432,69464,"not looking",2,65043,69531,438,4488
"272",596,69465,274,69465,69497,"not looking",2,65043,69531,438,4488
"273",597,69498,275,69498,69530,"not looking",2,65043,69531,438,4488
"274",598,69531,276,69531,69563,"not looking",2,65043,69531,438,4488
"275",925,80322,277,80322,80354,"not looking",3,80322,84843,52,4521
"276",926,80355,278,80355,80387,"not looking",3,80322,84843,52,4521
"277",927,80388,279,80388,80420,"not looking",3,80322,84843,52,4521
"278",928,80421,280,80421,80453,"not looking",3,80322,84843,52,4521
"279",929,80454,281,80454,80486,"not looking",3,80322,84843,52,4521
"280",930,80487,282,80487,80519,"not looking",3,80322,84843,52,4521
"281",931,80520,283,80520,80552,"left",3,80322,84843,52,4521
"282",932,80553,284,80553,80585,"left",3,80322,84843,52,4521
"283",933,80586,285,80586,80618,"left",3,80322,84843,52,4521
"284",934,80619,286,80619,80651,"left",3,80322,84843,52,4521
"285",935,80652,287,80652,80684,"left",3,80322,84843,52,4521
"286",936,80685,288,80685,80717,"left",3,80322,84843,52,4521
"287",937,80718,289,80718,80750,"left",3,80322,84843,52,4521
"288",938,80751,290,80751,80783,"left",3,80322,84843,52,4521
"289",939,80784,291,80784,80816,"left",3,80322,84843,52,4521
"290",940,80817,292,80817,80849,"left",3,80322,84843,52,4521
"291",941,80850,293,80850,80882,"left",3,80322,84843,52,4521
"292",942,80883,294,80883,80915,"left",3,80322,84843,52,4521
"293",943,80916,295,80916,80948,"left",3,80322,84843,52,4521
"294",944,80949,296,80949,80981,"left",3,80322,84843,52,4521
"295",945,80982,297,80982,81014,"not looking",3,80322,84843,52,4521
"296",946,81015,298,81015,81047,"not looking",3,80322,84843,52,4521
"297",947,81048,299,81048,81080,"not looking",3,80322,84843,52,4521
"298",948,81081,300,81081,81113,"not looking",3,80322,84843,52,4521
"299",949,81114,301,81114,81146,"not looking",3,80322,84843,52,4521
"300",950,81147,302,81147,81179,"not looking",3,80322,84843,52,4521
"301",951,81180,303,81180,81212,"not looking",3,80322,84843,52,4521
"302",952,81213,304,81213,81245,"not looking",3,80322,84843,52,4521
"303",953,81246,305,81246,81278,"not looking",3,80322,84843,52,4521
"304",954,81279,306,81279,81311,"not looking",3,80322,84843,52,4521
"305",955,81312,307,81312,81344,"not looking",3,80322,84843,52,4521
"306",956,81345,308,81345,81377,"not looking",3,80322,84843,52,4521
"307",957,81378,309,81378,81410,"not looking",3,80322,84843,52,4521
"308",958,81411,310,81411,81443,"not looking",3,80322,84843,52,4521
"309",959,81444,311,81444,81476,"not looking",3,80322,84843,52,4521
"310",960,81477,312,81477,81509,"not looking",3,80322,84843,52,4521
"311",961,81510,313,81510,81542,"not looking",3,80322,84843,52,4521
"312",962,81543,314,81543,81575,"not looking",3,80322,84843,52,4521
"313",963,81576,315,81576,81608,"not looking",3,80322,84843,52,4521
"314",964,81609,316,81609,81641,"not looking",3,80322,84843,52,4521
"315",965,81642,317,81642,81674,"not looking",3,80322,84843,52,4521
"316",966,81675,318,81675,81707,"not looking",3,80322,84843,52,4521
"317",967,81708,319,81708,81740,"not looking",3,80322,84843,52,4521
"318",968,81741,320,81741,81773,"not looking",3,80322,84843,52,4521
"319",969,81774,321,81774,81806,"left",3,80322,84843,52,4521
"320",970,81807,322,81807,81839,"left",3,80322,84843,52,4521
"321",971,81840,323,81840,81872,"not looking",3,80322,84843,52,4521
"322",972,81873,324,81873,81905,"not looking",3,80322,84843,52,4521
"323",973,81906,325,81906,81938,"not looking",3,80322,84843,52,4521
"324",974,81939,326,81939,81971,"left",3,80322,84843,52,4521
"325",975,81972,327,81972,82004,"right",3,80322,84843,52,4521
"326",976,82005,328,82005,82037,"left",3,80322,84843,52,4521
"327",977,82038,329,82038,82070,"left",3,80322,84843,52,4521
"328",978,82071,330,82071,82103,"left",3,80322,84843,52,4521
"329",979,82104,331,82104,82136,"left",3,80322,84843,52,4521
"330",980,82137,332,82137,82169,"left",3,80322,84843,52,4521
"331",981,82170,333,82170,82202,"left",3,80322,84843,52,4521
"332",982,82203,334,82203,82235,"left",3,80322,84843,52,4521
"333",983,82236,335,82236,82268,"left",3,80322,84843,52,4521
"334",984,82269,336,82269,82301,"left",3,80322,84843,52,4521
"335",985,82302,337,82302,82334,"left",3,80322,84843,52,4521
"336",986,82335,338,82335,82367,"left",3,80322,84843,52,4521
"337",987,82368,339,82368,82400,"left",3,80322,84843,52,4521
"338",988,82401,340,82401,82433,"left",3,80322,84843,52,4521
"339",989,82434,341,82434,82466,"left",3,80322,84843,52,4521
"340",990,82467,342,82467,82499,"left",3,80322,84843,52,4521
"341",991,82500,343,82500,82532,"left",3,80322,84843,52,4521
"342",992,82533,344,82533,82565,"left",3,80322,84843,52,4521
"343",993,82566,345,82566,82598,"left",3,80322,84843,52,4521
"344",994,82599,346,82599,82631,"left",3,80322,84843,52,4521
"345",995,82632,347,82632,82664,"left",3,80322,84843,52,4521
"346",996,82665,348,82665,82697,"left",3,80322,84843,52,4521
"347",997,82698,349,82698,82730,"left",3,80322,84843,52,4521
"348",998,82731,350,82731,82763,"",3,80322,84843,52,4521
"349",999,82764,351,82764,82796,"left",3,80322,84843,52,4521
"350",1000,82797,352,82797,82829,"left",3,80322,84843,52,4521
"351",1001,82830,353,82830,82862,"left",3,80322,84843,52,4521
"352",1002,82863,354,82863,82895,"left",3,80322,84843,52,4521
"353",1003,82896,355,82896,82928,"left",3,80322,84843,52,4521
"354",1004,82929,356,82929,82961,"left",3,80322,84843,52,4521
"355",1005,82962,357,82962,82994,"left",3,80322,84843,52,4521
"356",1006,82995,358,82995,83027,"right",3,80322,84843,52,4521
"357",1007,83028,359,83028,83060,"not looking",3,80322,84843,52,4521
"358",1008,83061,360,83061,83093,"not looking",3,80322,84843,52,4521
"359",1009,83094,361,83094,83126,"not looking",3,80322,84843,52,4521
"360",1010,83127,362,83127,83159,"left",3,80322,84843,52,4521
"361",1011,83160,363,83160,83192,"left",3,80322,84843,52,4521
"362",1012,83193,364,83193,83225,"right",3,80322,84843,52,4521
"363",1013,83226,365,83226,83258,"right",3,80322,84843,52,4521
"364",1014,83259,366,83259,83291,"inbetween",3,80322,84843,52,4521
"365",1015,83292,367,83292,83324,"not looking",3,80322,84843,52,4521
"366",1016,83325,368,83325,83357,"right",3,80322,84843,52,4521
"367",1017,83358,369,83358,83390,"right",3,80322,84843,52,4521
"368",1018,83391,370,83391,83423,"left",3,80322,84843,52,4521
"369",1019,83424,371,83424,83456,"left",3,80322,84843,52,4521
"370",1020,83457,372,83457,83489,"left",3,80322,84843,52,4521
"371",1021,83490,373,83490,83522,"left",3,80322,84843,52,4521
"372",1022,83523,374,83523,83555,"left",3,80322,84843,52,4521
"373",1023,83556,375,83556,83588,"left",3,80322,84843,52,4521
"374",1024,83589,376,83589,83621,"left",3,80322,84843,52,4521
"375",1025,83622,377,83622,83654,"left",3,80322,84843,52,4521
"376",1026,83655,378,83655,83687,"left",3,80322,84843,52,4521
"377",1027,83688,379,83688,83720,"left",3,80322,84843,52,4521
"378",1028,83721,380,83721,83753,"left",3,80322,84843,52,4521
"379",1029,83754,381,83754,83786,"left",3,80322,84843,52,4521
"380",1030,83787,382,83787,83819,"left",3,80322,84843,52,4521
"381",1031,83820,383,83820,83852,"not looking",3,80322,84843,52,4521
"382",1032,83853,384,83853,83885,"not looking",3,80322,84843,52,4521
"383",1033,83886,385,83886,83918,"not looking",3,80322,84843,52,4521
"384",1034,83919,386,83919,83951,"not looking",3,80322,84843,52,4521
"385",1035,83952,387,83952,83984,"not looking",3,80322,84843,52,4521
"386",1036,83985,388,83985,84017,"not looking",3,80322,84843,52,4521
"387",1037,84018,389,84018,84050,"not looking",3,80322,84843,52,4521
"388",1038,84051,390,84051,84083,"not looking",3,80322,84843,52,4521
"389",1039,84084,391,84084,84116,"not looking",3,80322,84843,52,4521
